House_Size,Num_Bedrooms,Num_Bathrooms,Year_Built,Garage_Capacity,Has_Pool,Has_Garden,Price
1333.4401419920405,1,2,2011,0,1,1,768683.3250959206
2064.347120832177,5,3,2006,1,1,0,1171367.0956855658
1065.5958298751268,4,1,2022,1,0,1,692025.0920652242
840.3582130139754,1,1,1991,0,1,0,466432.97192407056
1632.0043350159997,5,3,2011,2,1,1,1024379.4519055367
1349.3837326942166,1,3,1981,3,0,0,845209.3014922083
1193.630154860786,1,3,2011,3,0,1,711948.8122405667
1712.506934189806,2,1,1982,2,0,0,947639.0675684403
1573.1402141313597,5,3,1980,2,0,1,954696.0727603977
1330.7764107789815,4,1,1985,2,0,1,898654.5420047313
1115.9086803987316,2,3,1977,2,0,0,667293.2469267218
1761.7371984840433,1,1,2009,2,1,1,970574.8078946242
1695.0603533875983,1,1,2009,2,0,0,826943.7057021061
1470.2472408661852,1,2,2014,3,1,0,853130.5680426976
2053.9910988142997,5,3,1971,2,0,0,1227330.8050890716
1178.9745701021543,5,3,1999,0,1,0,797580.1808994978
1042.3424487225784,2,1,1999,2,1,0,591439.6405134106
1292.4275790356266,4,1,1981,2,1,1,889922.8291945702
1486.3241950933507,2,1,1979,3,0,0,780201.5699043695
1573.0018347968075,3,2,2013,3,0,0,911892.0423992835
1427.629182643101,1,2,1980,2,0,0,832589.0054785297
1605.6166189542892,1,1,1984,3,0,0,909697.0098124489
1124.5381727428667,1,3,1985,1,1,0,713156.8299294467
1933.1293812219778,2,3,1986,3,0,0,1157998.2748240323
1475.3546464822293,2,2,1995,3,1,1,981912.2584897671
1835.1887494764383,1,2,1971,3,1,1,1091813.978322572
1602.8176039133114,2,1,2019,3,0,0,842016.670199675
1637.0259657461352,5,3,1981,0,0,1,1053548.8469877054
1670.9301840696612,5,1,2020,0,0,0,939453.1227976211
1634.3125680051944,2,2,1995,0,1,0,1008387.2695837062
1692.8168279602633,1,3,1992,2,0,0,932310.0832615254
1898.7457590397294,2,3,1987,2,1,0,1077472.3350882255
1558.956350910441,2,2,2001,1,0,0,888667.8630028544
1712.7011272765537,2,1,2018,0,1,1,879329.6740764272
1473.079291713832,3,1,2007,2,0,1,844168.2101690018
1932.0351646348417,5,3,2016,3,0,1,1151525.5534870033
1297.0823093822191,4,2,1972,3,1,1,900564.7707297436
2040.2821298732447,4,3,2007,0,0,0,1111327.4601231127
1487.952614806697,3,2,1972,1,0,1,871001.2837899509
1070.7674693645856,2,1,1999,1,0,0,682229.4192171128
1538.4313244732368,3,2,1970,3,0,1,961542.5895073359
1295.6845027575357,3,1,1999,1,0,1,820074.1105739159
1752.1930646966173,1,2,2014,0,0,1,928007.1622791354
1304.2128062092827,5,3,2001,3,0,1,866383.8549835976
1366.144970035566,4,1,1997,2,1,0,864799.2063692437
933.1377807163407,2,3,1990,2,1,1,741946.6357393335
1364.308104225277,4,3,2015,1,0,1,834273.1431040644
772.836202011313,4,1,1982,3,0,0,544104.6563196377
1024.829152954283,5,1,1996,3,0,0,739322.2278639785
1728.124396843289,4,3,2005,2,1,1,1058071.6264973902
1735.7400475952497,4,3,1976,3,1,0,1114101.4833812625
1627.6372685354895,3,3,1991,3,0,0,1031366.5945886963
1209.9071570612361,5,3,1979,3,1,0,825161.484945671
1485.6865931574062,1,1,2008,1,0,1,839866.4189028859
1498.9192382728295,2,1,2022,3,0,0,922737.1546436654
1152.490593242237,4,3,1984,0,0,1,806311.1990630262
1951.019490530145,2,2,1984,1,0,1,1128756.3987493133
1763.2086871727015,1,2,1973,3,1,1,1050388.277994719
1433.710747851101,2,1,2001,3,1,1,843639.4598618086
1508.0657516983592,1,3,1992,0,0,0,800623.5796873892
1562.5148423842656,3,3,1975,1,1,1,1069738.6191904168
887.4795394727128,4,1,1993,2,1,0,684513.3220048563
1425.846785243821,1,2,1989,2,0,1,804067.6687448815
1295.4047256006604,2,2,2006,1,1,0,791586.7127042371
1199.5139970315254,4,2,1989,3,0,1,799323.3234410783
1415.6699121342135,3,1,1981,3,0,0,914055.7291333105
2039.3059580548568,4,2,2002,2,0,1,1209793.038942496
1692.252858380103,1,1,1997,2,0,1,945985.4911535342
1328.646303065161,3,1,1977,2,1,0,808238.8714177965
1671.7748344068475,2,3,1970,0,0,1,1010930.8094597152
